img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-22/hFB13, CTRL, P31, 2Mcells, 8-days growth, 20x.jpg",PhaseII,hFB13,,31,Control,CTRL,20,,,2Mcells,,,.jpg,2,21,Control,,385.0,,75.38,0.9324591786129086,late,,Normal,18.0,Primary Human Fibroblast (breast),166.17,0.83,603.24,24.04,7274.48,,,,203784950020_R02C01,64.41,-1.01,43.91,310.75,5.88,4.13,0.985531153,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435202,Methylation_HC2_sp2_Normal_Control_ox21_p31,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,385.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p31,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2019-01-22,16:00,,31.0,1.0,166.1666667,148.9166667,7.958333333,1.0,2.57499,0.36456683,75.3795191,523.9094303,6.0,WG6994409-MSA4,203784950020.0,R02C01,B03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435202/suppl/GSM5435202_203784950020_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435202/suppl/GSM5435202_203784950020_R02C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-22/hFB13, CTRL, P31, 2Mcells, 8-days growth, 10x.jpg",PhaseII,hFB13,,31,Control,CTRL,10,,,2Mcells,,,.jpg,2,21,Control,,385.0,,75.38,0.9324591786129086,late,,Normal,18.0,Primary Human Fibroblast (breast),166.17,0.83,603.24,24.04,7274.48,,,,203784950020_R02C01,64.41,-1.01,43.91,310.75,5.88,4.13,0.985531153,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435202,Methylation_HC2_sp2_Normal_Control_ox21_p31,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,385.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p31,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2019-01-22,16:00,,31.0,1.0,166.1666667,148.9166667,7.958333333,1.0,2.57499,0.36456683,75.3795191,523.9094303,6.0,WG6994409-MSA4,203784950020.0,R02C01,B03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435202/suppl/GSM5435202_203784950020_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435202/suppl/GSM5435202_203784950020_R02C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-22/hFB12, CTRL, P31, 2Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,31,Control,CTRL,20,,,2Mcells,,,.jpg,2,21,Control,,343.0,,62.65,0.9152666179559492,late,,Normal,18.0,Primary Human Fibroblast (breast),165.88,0.55,480.87,22.155,5693.95,,,,203833040091_R02C01,13.6,44.34,40.6,441.62,5.78,1.32,0.650602179,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435187,Methylation_HC1_sp2_Normal_Control_ox21_p31,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,343.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p31,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-01-22,13:00,,31.0,1.0,165.875,149.5416667,7.958333333,2.0,3.58785,0.843119576,62.65262401,226.5396339,5.0,WG6994424-MSA4,203833040091.0,R02C01,B08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435187/suppl/GSM5435187_203833040091_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435187/suppl/GSM5435187_203833040091_R02C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-22/hFB12, CTRL, P31, 2Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,31,Control,CTRL,10,,,2Mcells,,,.jpg,2,21,Control,,343.0,,62.65,0.9152666179559492,late,,Normal,18.0,Primary Human Fibroblast (breast),165.88,0.55,480.87,22.155,5693.95,,,,203833040091_R02C01,13.6,44.34,40.6,441.62,5.78,1.32,0.650602179,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435187,Methylation_HC1_sp2_Normal_Control_ox21_p31,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,343.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p31,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-01-22,13:00,,31.0,1.0,165.875,149.5416667,7.958333333,2.0,3.58785,0.843119576,62.65262401,226.5396339,5.0,WG6994424-MSA4,203833040091.0,R02C01,B08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435187/suppl/GSM5435187_203833040091_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435187/suppl/GSM5435187_203833040091_R02C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-01/hFB12, CTRL, P12, 500kcells, t175, 6-days growth, 10x.jpg",PhaseII,hFB12,,12,Control,CTRL,10,175.0,,500kcells,,,.jpg,2,21,Control,,324.0,,35.34,0.5162892622276656,mid,,Normal,18.0,Primary Human Fibroblast (breast),52.96,,,26.94,10237.44,74.84,9.89,23.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435613,HC1_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,324.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-10-01,9:00,,12.0,1.0,52.95833333,5.833333333,1.0,5.0601,3.339165896,35.34038287,41.92663807,3.0,34082658.0,10225.0,35.6,92.46,9.6,1214.92,82.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-01/hFB12, CTRL, P12, 500kcells, t175, 6-days growth, 20x.jpg",PhaseII,hFB12,,12,Control,CTRL,20,175.0,,500kcells,,,.jpg,2,21,Control,,324.0,,35.34,0.5162892622276656,mid,,Normal,18.0,Primary Human Fibroblast (breast),52.96,,,26.94,10237.44,74.84,9.89,23.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435613,HC1_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,324.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-10-01,9:00,,12.0,1.0,52.95833333,5.833333333,1.0,5.0601,3.339165896,35.34038287,41.92663807,3.0,34082658.0,10225.0,35.6,92.46,9.6,1214.92,82.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-01/hFB13, CTRL, P12, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB13,,12,Control,CTRL,20,175.0,,500kcells,,,.jpg,2,21,Control,,366.0,,39.0,0.4824344383908654,mid,,Normal,18.0,Primary Human Fibroblast (breast),53.04,,,25.7,8887.88,106.5,18.15,34.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435624,HC2_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,366.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-10-01,13:00,,12.0,1.0,53.04166667,4.958333333,0.5,6.6357,3.730248664,39.00274196,31.90135852,4.0,38477880.0,11544.0,35.54,92.15,7.8,88.76,71.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-01/hFB13, CTRL, P12, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB13,,12,Control,CTRL,10,175.0,,500kcells,,,.jpg,2,21,Control,,366.0,,39.0,0.4824344383908654,mid,,Normal,18.0,Primary Human Fibroblast (breast),53.04,,,25.7,8887.88,106.5,18.15,34.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435624,HC2_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,366.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-10-01,13:00,,12.0,1.0,53.04166667,4.958333333,0.5,6.6357,3.730248664,39.00274196,31.90135852,4.0,38477880.0,11544.0,35.54,92.15,7.8,88.76,71.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-14/hFB12, CTRL, P30, 2-5Mcells, 7-days growth, 10x.jpg",PhaseII,hFB12,,30,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,342.0,,61.81,0.9029948867654785,late,,Normal,18.0,Primary Human Fibroblast (breast),157.92,,,24.455,7657.76,41.51,16.84,29.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435619,HC1_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,342.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-01-14,14:00,,30.0,1.0,157.9166667,7.083333333,2.0,3.39465,0.44133474,61.80950443,385.1951465,3.0,39065312.0,11719.0,35.46,91.63,10.0,1593.81,82.32,80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-14/hFB12, CTRL, P30, 2-5Mcells, 7-days growth, 20x.jpg",PhaseII,hFB12,,30,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,342.0,,61.81,0.9029948867654785,late,,Normal,18.0,Primary Human Fibroblast (breast),157.92,,,24.455,7657.76,41.51,16.84,29.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435619,HC1_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,342.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-01-14,14:00,,30.0,1.0,157.9166667,7.083333333,2.0,3.39465,0.44133474,61.80950443,385.1951465,3.0,39065312.0,11719.0,35.46,91.63,10.0,1593.81,82.32,80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-14/hFB13, CTRL, P30, 2Mcells, 7-days growth, 20x.jpg",PhaseII,hFB13,,30,Control,CTRL,20,,,2Mcells,,,.jpg,2,21,Control,,384.0,,75.01,0.9278822365050979,late,,Normal,18.0,Primary Human Fibroblast (breast),158.21,,,23.16,6504.51,46.17,16.32,40.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435630,HC2_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,384.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p30,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2019-01-14,17:00,,30.0,1.0,158.2083333,7.041666667,2.0,3.425625,0.77636723,75.01495227,217.6804914,4.0,35567242.0,10670.0,35.44,91.76,9.8,1150.8,80.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-01-14/hFB13, CTRL, P30, 2Mcells, 7-days growth, 10x.jpg",PhaseII,hFB13,,30,Control,CTRL,10,,,2Mcells,,,.jpg,2,21,Control,,384.0,,75.01,0.9278822365050979,late,,Normal,18.0,Primary Human Fibroblast (breast),158.21,,,23.16,6504.51,46.17,16.32,40.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435630,HC2_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,384.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p30,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2019-01-14,17:00,,30.0,1.0,158.2083333,7.041666667,2.0,3.425625,0.77636723,75.01495227,217.6804914,4.0,35567242.0,10670.0,35.44,91.76,9.8,1150.8,80.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-06/hFB14, CTRL, P23, 2-5Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB14,,23,Control,CTRL,10,175.0,,2-5Mcells,,,.jpg,2,21,Control,,414.0,,40.02,0.8905206942391964,late,,Normal,0.0,Primary Human Fibroblast (foreskin),90.17,0.58,896.96,22.375,5865.27,,,,203784950027_R06C01,50.22,64.09,31.06,395.53,5.17,8.05,0.830783013,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435211,Methylation_HC3_sp2_Normal_Control_ox21_p23,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,414.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p23,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2018-11-06,15:00,,23.0,5.0,90.16666667,72.91666667,5.083333333,2.5,3.0465,0.285224645,40.01923433,427.7330235,6.0,WG6994417-MSA4,203784950027.0,R06C01,F06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435211/suppl/GSM5435211_203784950027_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435211/suppl/GSM5435211_203784950027_R06C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-06/hFB14, CTRL, P23, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,23,Control,CTRL,20,175.0,,2-5Mcells,,,.jpg,2,21,Control,,414.0,,40.02,0.8905206942391964,late,,Normal,0.0,Primary Human Fibroblast (foreskin),90.17,0.58,896.96,22.375,5865.27,,,,203784950027_R06C01,50.22,64.09,31.06,395.53,5.17,8.05,0.830783013,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435211,Methylation_HC3_sp2_Normal_Control_ox21_p23,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,414.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p23,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2018-11-06,15:00,,23.0,5.0,90.16666667,72.91666667,5.083333333,2.5,3.0465,0.285224645,40.01923433,427.7330235,6.0,WG6994417-MSA4,203784950027.0,R06C01,F06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435211/suppl/GSM5435211_203784950027_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435211/suppl/GSM5435211_203784950027_R06C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-01/hFB14, CTRL, P22, 2-8Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB14,,22,Control,CTRL,10,175.0,,2-8Mcells,,,.jpg,2,21,Control,,413.0,,39.73,0.8840676457302166,late,,Normal,0.0,Primary Human Fibroblast (foreskin),85.08,,,22.715,6136.73,49.94,8.9,47.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435637,HC3_sp2_Normal_Control_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,413.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,0.0,Control,21.0,2018-11-01,13:00,,22.0,5.0,85.08333333,4.958333333,2.5,4.2813,0.633380665,39.73400968,187.8806958,5.0,35405083.0,10622.0,35.58,92.31,9.8,1165.92,80.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-01/hFB14, CTRL, P22, 2-8Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,22,Control,CTRL,20,175.0,,2-8Mcells,,,.jpg,2,21,Control,,413.0,,39.73,0.8840676457302166,late,,Normal,0.0,Primary Human Fibroblast (foreskin),85.08,,,22.715,6136.73,49.94,8.9,47.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435637,HC3_sp2_Normal_Control_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,413.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,0.0,Control,21.0,2018-11-01,13:00,,22.0,5.0,85.08333333,4.958333333,2.5,4.2813,0.633380665,39.73400968,187.8806958,5.0,35405083.0,10622.0,35.58,92.31,9.8,1165.92,80.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-17/hFB14, CTRL, P30, 2-7Mcells, 8-days growth, 20x.jpg",PhaseII,hFB14,,30,Control,CTRL,20,,,2-7Mcells,,,.jpg,2,21,Control,,421.0,,42.22,0.9394748553418009,late,,Normal,0.0,Primary Human Fibroblast (foreskin),130.33,,,20.955,4817.94,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-17/hFB14, CTRL, P30, 2-7Mcells, 8-days growth, 10x.jpg",PhaseII,hFB14,,30,Control,CTRL,10,,,2-7Mcells,,,.jpg,2,21,Control,,421.0,,42.22,0.9394748553418009,late,,Normal,0.0,Primary Human Fibroblast (foreskin),130.33,,,20.955,4817.94,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-05/hFB12, ctrl, P7, 500kcells, t175, 7-days growth, 20x.jpg",PhaseII,hFB12,,7,Control,ctrl,20,175.0,,500kcells,,,.jpg,2,21,Control,,319.0,,19.14,0.2796201606971567,early,,Normal,18.0,Primary Human Fibroblast (breast),27.04,0.97,383.27,27.815,11267.71,,,,203784950049_R03C01,35.75,16.81,41.67,91.21,5.37,-2.87,0.707359317,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435179,Methylation_HC1_sp2_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,319.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-09-05,11:00,,7.0,1.0,27.04166667,10.70833334,5.833333333,0.5,7.58205,3.92258797,19.14072089,35.69072282,5.0,WG6994408-MSA4,203784950049.0,R03C01,C11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435179/suppl/GSM5435179_203784950049_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435179/suppl/GSM5435179_203784950049_R03C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-05/hFB12, ctrl, P7, 500kcells, t175, 7-days growth, 10x.jpg",PhaseII,hFB12,,7,Control,ctrl,10,175.0,,500kcells,,,.jpg,2,21,Control,,319.0,,19.14,0.2796201606971567,early,,Normal,18.0,Primary Human Fibroblast (breast),27.04,0.97,383.27,27.815,11267.71,,,,203784950049_R03C01,35.75,16.81,41.67,91.21,5.37,-2.87,0.707359317,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435179,Methylation_HC1_sp2_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,319.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-09-05,11:00,,7.0,1.0,27.04166667,10.70833334,5.833333333,0.5,7.58205,3.92258797,19.14072089,35.69072282,5.0,WG6994408-MSA4,203784950049.0,R03C01,C11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435179/suppl/GSM5435179_203784950049_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435179/suppl/GSM5435179_203784950049_R03C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-16/hFB13, CTRL, P26, 2-5Mcells, 7-days growth, 10x.jpg",PhaseII,hFB13,,26,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,380.0,,72.67,0.898936170201646,late,,Normal,18.0,Primary Human Fibroblast (breast),129.13,,,22.675,6104.37,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-16/hFB13, CTRL, P26, 2-5Mcells, 7-days growth, 20x.jpg",PhaseII,hFB13,,26,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,380.0,,72.67,0.898936170201646,late,,Normal,18.0,Primary Human Fibroblast (breast),129.13,,,22.675,6104.37,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
